index,updateDate,provinceName,Confirmed,Deaths,Recovered,Active,newConfirmed
11,2020-03-19,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
12,2020-03-20,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
13,2020-03-21,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
14,2020-03-22,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
15,2020-03-23,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
16,2020-03-24,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
17,2020-03-25,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
18,2020-03-26,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
19,2020-03-27,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
20,2020-03-28,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
21,2020-03-29,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
22,2020-03-30,"Norfolk County, MA",6.0,0.0,0.0,0.0,0.0
0,2020-03-10,North Carolina,7.0,0.0,0.0,0.0,7.0
1,2020-03-11,North Carolina,7.0,0.0,0.0,0.0,0.0
2,2020-03-12,North Carolina,15.0,0.0,0.0,0.0,8.0
3,2020-03-13,North Carolina,17.0,0.0,0.0,0.0,2.0
4,2020-03-14,North Carolina,24.0,0.0,0.0,0.0,7.0
5,2020-03-15,North Carolina,33.0,0.0,0.0,0.0,9.0
6,2020-03-16,North Carolina,38.0,0.0,0.0,0.0,5.0
7,2020-03-17,North Carolina,64.0,0.0,0.0,0.0,26.0
8,2020-03-18,North Carolina,70.0,0.0,0.0,0.0,6.0
9,2020-03-19,North Carolina,123.0,0.0,0.0,0.0,53.0
10,2020-03-20,North Carolina,172.0,0.0,0.0,0.0,49.0
11,2020-03-21,North Carolina,253.0,0.0,0.0,0.0,81.0
12,2020-03-22,North Carolina,305.0,0.0,0.0,0.0,52.0
13,2020-03-23,North Carolina,353.0,0.0,0.0,0.0,48.0
14,2020-03-24,North Carolina,495.0,0.0,0.0,0.0,142.0
15,2020-03-25,North Carolina,590.0,2.0,0.0,0.0,95.0
16,2020-03-26,North Carolina,738.0,3.0,0.0,0.0,148.0
17,2020-03-27,North Carolina,887.0,4.0,0.0,0.0,149.0
18,2020-03-28,North Carolina,1020.0,5.0,0.0,0.0,133.0
19,2020-03-29,North Carolina,1191.0,7.0,0.0,0.0,171.0
20,2020-03-30,North Carolina,1313.0,7.0,0.0,0.0,122.0
0,2020-03-10,North Dakota,0.0,0.0,0.0,0.0,0.0
1,2020-03-11,North Dakota,0.0,0.0,0.0,0.0,0.0
2,2020-03-12,North Dakota,1.0,0.0,0.0,0.0,1.0
3,2020-03-13,North Dakota,1.0,0.0,0.0,0.0,0.0
4,2020-03-14,North Dakota,1.0,0.0,0.0,0.0,0.0
5,2020-03-15,North Dakota,1.0,0.0,0.0,0.0,0.0
6,2020-03-16,North Dakota,1.0,0.0,0.0,0.0,0.0
7,2020-03-17,North Dakota,3.0,0.0,0.0,0.0,2.0
8,2020-03-18,North Dakota,6.0,0.0,0.0,0.0,3.0
9,2020-03-19,North Dakota,18.0,0.0,0.0,0.0,12.0
10,2020-03-20,North Dakota,19.0,0.0,0.0,0.0,1.0
11,2020-03-21,North Dakota,28.0,0.0,0.0,0.0,9.0
12,2020-03-22,North Dakota,28.0,0.0,0.0,0.0,0.0
13,2020-03-23,North Dakota,30.0,0.0,0.0,0.0,2.0
14,2020-03-24,North Dakota,36.0,0.0,0.0,0.0,6.0
15,2020-03-25,North Dakota,45.0,0.0,0.0,0.0,9.0
16,2020-03-26,North Dakota,51.0,0.0,0.0,0.0,6.0
17,2020-03-27,North Dakota,68.0,1.0,0.0,0.0,17.0
18,2020-03-28,North Dakota,94.0,1.0,0.0,0.0,26.0
19,2020-03-29,North Dakota,98.0,1.0,0.0,0.0,4.0
20,2020-03-30,North Dakota,109.0,2.0,0.0,0.0,11.0
0,2020-03-22,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
1,2020-03-23,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
2,2020-03-24,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
3,2020-03-25,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
4,2020-03-26,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
5,2020-03-27,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
6,2020-03-28,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
7,2020-03-29,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
8,2020-03-30,Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0
0,2020-03-06,"Norwell County, MA",1.0,0.0,0.0,0.0,1.0
1,2020-03-07,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
2,2020-03-08,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
3,2020-03-09,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
4,2020-03-10,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
5,2020-03-11,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
6,2020-03-12,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
7,2020-03-13,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
8,2020-03-14,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
9,2020-03-15,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
10,2020-03-16,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
11,2020-03-17,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
12,2020-03-18,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
13,2020-03-19,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
14,2020-03-20,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
15,2020-03-21,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
16,2020-03-22,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
17,2020-03-23,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
18,2020-03-24,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
19,2020-03-25,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
20,2020-03-26,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
21,2020-03-27,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
22,2020-03-28,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
23,2020-03-29,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
24,2020-03-30,"Norwell County, MA",1.0,0.0,0.0,0.0,0.0
0,2020-03-10,Ohio,3.0,0.0,0.0,0.0,3.0
1,2020-03-11,Ohio,4.0,0.0,0.0,0.0,1.0
2,2020-03-12,Ohio,5.0,0.0,0.0,0.0,1.0
3,2020-03-13,Ohio,13.0,0.0,0.0,0.0,8.0
4,2020-03-14,Ohio,26.0,0.0,0.0,0.0,13.0
5,2020-03-15,Ohio,37.0,0.0,0.0,0.0,11.0
6,2020-03-16,Ohio,50.0,0.0,0.0,0.0,13.0
7,2020-03-17,Ohio,67.0,0.0,0.0,0.0,17.0
8,2020-03-18,Ohio,86.0,0.0,0.0,0.0,19.0
9,2020-03-19,Ohio,119.0,0.0,0.0,0.0,33.0
10,2020-03-20,Ohio,173.0,2.0,0.0,0.0,54.0
11,2020-03-21,Ohio,248.0,3.0,0.0,0.0,75.0
12,2020-03-22,Ohio,356.0,3.0,0.0,0.0,108.0
13,2020-03-23,Ohio,443.0,6.0,0.0,0.0,87.0
14,2020-03-24,Ohio,567.0,8.0,0.0,0.0,124.0
15,2020-03-25,Ohio,704.0,11.0,0.0,0.0,137.0
16,2020-03-26,Ohio,868.0,15.0,0.0,0.0,164.0
17,2020-03-27,Ohio,1137.0,19.0,0.0,0.0,269.0
18,2020-03-28,Ohio,1406.0,25.0,0.0,0.0,269.0
19,2020-03-29,Ohio,1653.0,29.0,0.0,0.0,247.0
20,2020-03-30,Ohio,1933.0,40.0,0.0,0.0,280.0
0,2020-03-08,"Okaloosa County, FL",1.0,0.0,0.0,0.0,1.0
1,2020-03-09,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
2,2020-03-10,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
3,2020-03-11,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
4,2020-03-12,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
5,2020-03-13,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
6,2020-03-14,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
7,2020-03-15,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
8,2020-03-16,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
9,2020-03-17,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
10,2020-03-18,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
11,2020-03-19,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
12,2020-03-20,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
13,2020-03-21,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
14,2020-03-22,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
15,2020-03-23,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
16,2020-03-24,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
17,2020-03-25,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
18,2020-03-26,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
19,2020-03-27,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
20,2020-03-28,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
21,2020-03-29,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
22,2020-03-30,"Okaloosa County, FL",1.0,0.0,0.0,0.0,0.0
0,2020-03-10,Oklahoma,2.0,0.0,0.0,0.0,2.0
1,2020-03-11,Oklahoma,2.0,0.0,0.0,0.0,0.0
2,2020-03-12,Oklahoma,2.0,0.0,0.0,0.0,0.0
3,2020-03-13,Oklahoma,2.0,0.0,0.0,0.0,0.0
4,2020-03-14,Oklahoma,4.0,0.0,0.0,0.0,2.0
5,2020-03-15,Oklahoma,7.0,0.0,0.0,0.0,3.0
6,2020-03-16,Oklahoma,10.0,0.0,0.0,0.0,3.0
7,2020-03-17,Oklahoma,19.0,0.0,0.0,0.0,9.0
8,2020-03-18,Oklahoma,19.0,0.0,0.0,0.0,0.0
9,2020-03-19,Oklahoma,44.0,1.0,0.0,0.0,25.0
10,2020-03-20,Oklahoma,49.0,1.0,0.0,0.0,5.0
11,2020-03-21,Oklahoma,53.0,1.0,0.0,0.0,4.0
12,2020-03-22,Oklahoma,67.0,2.0,0.0,0.0,14.0
13,2020-03-23,Oklahoma,81.0,2.0,0.0,0.0,14.0
14,2020-03-24,Oklahoma,106.0,3.0,0.0,0.0,25.0
15,2020-03-25,Oklahoma,164.0,5.0,0.0,0.0,58.0
16,2020-03-26,Oklahoma,248.0,7.0,0.0,0.0,84.0
17,2020-03-27,Oklahoma,322.0,8.0,0.0,0.0,74.0
18,2020-03-28,Oklahoma,377.0,15.0,0.0,0.0,55.0
19,2020-03-29,Oklahoma,429.0,16.0,0.0,0.0,52.0
20,2020-03-30,Oklahoma,481.0,16.0,0.0,0.0,52.0
0,2020-02-22,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,11.0
1,2020-02-23,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
2,2020-02-24,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
3,2020-02-25,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
4,2020-02-26,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
5,2020-02-27,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
6,2020-02-28,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
7,2020-02-29,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
8,2020-03-01,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
9,2020-03-02,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
10,2020-03-03,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
11,2020-03-04,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
12,2020-03-05,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
13,2020-03-06,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
14,2020-03-07,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
15,2020-03-08,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
16,2020-03-09,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
17,2020-03-10,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
18,2020-03-11,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
19,2020-03-12,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
20,2020-03-13,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
21,2020-03-14,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
22,2020-03-15,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
23,2020-03-16,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
24,2020-03-17,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
25,2020-03-18,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
26,2020-03-19,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
27,2020-03-20,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
28,2020-03-21,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
29,2020-03-22,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
30,2020-03-23,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
31,2020-03-24,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
32,2020-03-25,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
33,2020-03-26,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
34,2020-03-27,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
35,2020-03-28,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
36,2020-03-29,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
37,2020-03-30,"Omaha, NE (From Diamond Princess)",11.0,0.0,0.0,0.0,0.0
0,2020-03-04,"Orange County, CA",3.0,0.0,0.0,0.0,3.0
1,2020-03-05,"Orange County, CA",3.0,0.0,0.0,0.0,0.0
2,2020-03-06,"Orange County, CA",3.0,0.0,0.0,0.0,0.0
3,2020-03-07,"Orange County, CA",3.0,0.0,0.0,0.0,0.0
4,2020-03-08,"Orange County, CA",3.0,0.0,0.0,0.0,0.0
5,2020-03-09,"Orange County, CA",4.0,0.0,0.0,0.0,1.0
6,2020-03-10,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
7,2020-03-11,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
8,2020-03-12,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
9,2020-03-13,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
10,2020-03-14,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
11,2020-03-15,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
12,2020-03-16,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
13,2020-03-17,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
14,2020-03-18,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
15,2020-03-19,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
16,2020-03-20,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
17,2020-03-21,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
18,2020-03-22,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
19,2020-03-23,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
20,2020-03-24,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
21,2020-03-25,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
22,2020-03-26,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
23,2020-03-27,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
24,2020-03-28,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
25,2020-03-29,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
26,2020-03-30,"Orange County, CA",4.0,0.0,0.0,0.0,0.0
0,2020-02-01,"Orange, CA",1.0,0.0,0.0,0.0,1.0
1,2020-02-02,"Orange, CA",1.0,0.0,0.0,0.0,0.0
2,2020-02-03,"Orange, CA",1.0,0.0,0.0,0.0,0.0
3,2020-02-04,"Orange, CA",1.0,0.0,0.0,0.0,0.0
4,2020-02-05,"Orange, CA",1.0,0.0,0.0,0.0,0.0
5,2020-02-06,"Orange, CA",1.0,0.0,0.0,0.0,0.0
6,2020-02-07,"Orange, CA",1.0,0.0,0.0,0.0,0.0
7,2020-02-08,"Orange, CA",1.0,0.0,0.0,0.0,0.0
8,2020-02-09,"Orange, CA",1.0,0.0,0.0,0.0,0.0
9,2020-02-10,"Orange, CA",1.0,0.0,0.0,0.0,0.0
10,2020-02-11,"Orange, CA",1.0,0.0,0.0,0.0,0.0
11,2020-02-12,"Orange, CA",1.0,0.0,0.0,0.0,0.0
12,2020-02-13,"Orange, CA",1.0,0.0,0.0,0.0,0.0
13,2020-02-14,"Orange, CA",1.0,0.0,0.0,0.0,0.0
14,2020-02-15,"Orange, CA",1.0,0.0,0.0,0.0,0.0
15,2020-02-16,"Orange, CA",1.0,0.0,0.0,0.0,0.0
16,2020-02-17,"Orange, CA",1.0,0.0,0.0,0.0,0.0
17,2020-02-18,"Orange, CA",1.0,0.0,0.0,0.0,0.0
18,2020-02-19,"Orange, CA",1.0,0.0,0.0,0.0,0.0
19,2020-02-20,"Orange, CA",1.0,0.0,0.0,0.0,0.0
20,2020-02-21,"Orange, CA",1.0,0.0,0.0,0.0,0.0
21,2020-02-22,"Orange, CA",1.0,0.0,0.0,0.0,0.0
22,2020-02-23,"Orange, CA",1.0,0.0,0.0,0.0,0.0
23,2020-02-24,"Orange, CA",1.0,0.0,0.0,0.0,0.0
24,2020-02-25,"Orange, CA",1.0,0.0,0.0,0.0,0.0
25,2020-02-26,"Orange, CA",1.0,0.0,0.0,0.0,0.0
26,2020-02-27,"Orange, CA",1.0,0.0,0.0,0.0,0.0
27,2020-02-28,"Orange, CA",1.0,0.0,0.0,0.0,0.0
28,2020-02-29,"Orange, CA",1.0,0.0,0.0,0.0,0.0
29,2020-03-01,"Orange, CA",1.0,0.0,0.0,0.0,0.0
30,2020-03-02,"Orange, CA",1.0,0.0,0.0,0.0,0.0
31,2020-03-03,"Orange, CA",1.0,0.0,0.0,0.0,0.0
32,2020-03-04,"Orange, CA",1.0,0.0,0.0,0.0,0.0
33,2020-03-05,"Orange, CA",1.0,0.0,0.0,0.0,0.0
34,2020-03-06,"Orange, CA",1.0,0.0,0.0,0.0,0.0
35,2020-03-07,"Orange, CA",1.0,0.0,0.0,0.0,0.0
36,2020-03-08,"Orange, CA",1.0,0.0,0.0,0.0,0.0
37,2020-03-09,"Orange, CA",1.0,0.0,0.0,0.0,0.0
38,2020-03-10,"Orange, CA",1.0,0.0,0.0,0.0,0.0
39,2020-03-11,"Orange, CA",1.0,0.0,0.0,0.0,0.0
40,2020-03-12,"Orange, CA",1.0,0.0,0.0,0.0,0.0
41,2020-03-13,"Orange, CA",1.0,0.0,0.0,0.0,0.0
42,2020-03-14,"Orange, CA",1.0,0.0,0.0,0.0,0.0
43,2020-03-15,"Orange, CA",1.0,0.0,0.0,0.0,0.0
44,2020-03-16,"Orange, CA",1.0,0.0,0.0,0.0,0.0
45,2020-03-17,"Orange, CA",1.0,0.0,0.0,0.0,0.0
46,2020-03-18,"Orange, CA",1.0,0.0,0.0,0.0,0.0
47,2020-03-19,"Orange, CA",1.0,0.0,0.0,0.0,0.0
48,2020-03-20,"Orange, CA",1.0,0.0,0.0,0.0,0.0
49,2020-03-21,"Orange, CA",1.0,0.0,0.0,0.0,0.0
50,2020-03-22,"Orange, CA",1.0,0.0,0.0,0.0,0.0
51,2020-03-23,"Orange, CA",1.0,0.0,0.0,0.0,0.0
52,2020-03-24,"Orange, CA",1.0,0.0,0.0,0.0,0.0
53,2020-03-25,"Orange, CA",1.0,0.0,0.0,0.0,0.0
54,2020-03-26,"Orange, CA",1.0,0.0,0.0,0.0,0.0
55,2020-03-27,"Orange, CA",1.0,0.0,0.0,0.0,0.0
56,2020-03-28,"Orange, CA",1.0,0.0,0.0,0.0,0.0
57,2020-03-29,"Orange, CA",1.0,0.0,0.0,0.0,0.0
58,2020-03-30,"Orange, CA",1.0,0.0,0.0,0.0,0.0
0,2020-03-10,Oregon,15.0,0.0,0.0,0.0,15.0
1,2020-03-11,Oregon,19.0,0.0,0.0,0.0,4.0
2,2020-03-12,Oregon,24.0,0.0,0.0,0.0,5.0
3,2020-03-13,Oregon,30.0,0.0,0.0,0.0,6.0
4,2020-03-14,Oregon,32.0,0.0,0.0,0.0,2.0
5,2020-03-15,Oregon,36.0,1.0,0.0,0.0,4.0
6,2020-03-16,Oregon,39.0,1.0,0.0,0.0,3.0
7,2020-03-17,Oregon,66.0,1.0,0.0,0.0,27.0
8,2020-03-18,Oregon,68.0,2.0,0.0,0.0,2.0
9,2020-03-19,Oregon,88.0,3.0,0.0,0.0,20.0
10,2020-03-20,Oregon,114.0,3.0,0.0,0.0,26.0
11,2020-03-21,Oregon,114.0,5.0,0.0,0.0,0.0
12,2020-03-22,Oregon,161.0,5.0,0.0,0.0,47.0
13,2020-03-23,Oregon,191.0,5.0,0.0,0.0,30.0
14,2020-03-24,Oregon,210.0,8.0,0.0,0.0,19.0
15,2020-03-25,Oregon,266.0,10.0,0.0,0.0,56.0
16,2020-03-26,Oregon,316.0,11.0,0.0,0.0,50.0
17,2020-03-27,Oregon,416.0,12.0,0.0,0.0,100.0
18,2020-03-28,Oregon,479.0,13.0,0.0,0.0,63.0
19,2020-03-29,Oregon,548.0,13.0,0.0,0.0,69.0
20,2020-03-30,Oregon,606.0,16.0,0.0,0.0,58.0
0,2020-03-10,Pennsylvania,12.0,0.0,0.0,0.0,12.0
1,2020-03-11,Pennsylvania,16.0,0.0,0.0,0.0,4.0
2,2020-03-12,Pennsylvania,22.0,0.0,0.0,0.0,6.0
3,2020-03-13,Pennsylvania,41.0,0.0,0.0,0.0,19.0
4,2020-03-14,Pennsylvania,47.0,0.0,0.0,0.0,6.0
5,2020-03-15,Pennsylvania,66.0,0.0,0.0,0.0,19.0
6,2020-03-16,Pennsylvania,77.0,0.0,0.0,0.0,11.0
7,2020-03-17,Pennsylvania,112.0,0.0,0.0,0.0,35.0
8,2020-03-18,Pennsylvania,152.0,0.0,0.0,0.0,40.0
9,2020-03-19,Pennsylvania,206.0,1.0,0.0,0.0,54.0
10,2020-03-20,Pennsylvania,303.0,1.0,0.0,0.0,97.0
11,2020-03-21,Pennsylvania,396.0,2.0,0.0,0.0,93.0
12,2020-03-22,Pennsylvania,509.0,4.0,0.0,0.0,113.0
13,2020-03-23,Pennsylvania,698.0,6.0,0.0,0.0,189.0
14,2020-03-24,Pennsylvania,946.0,8.0,0.0,0.0,248.0
15,2020-03-25,Pennsylvania,1260.0,15.0,0.0,0.0,314.0
16,2020-03-26,Pennsylvania,1795.0,18.0,0.0,0.0,535.0
17,2020-03-27,Pennsylvania,2345.0,22.0,0.0,0.0,550.0
18,2020-03-28,Pennsylvania,2845.0,34.0,0.0,0.0,500.0
19,2020-03-29,Pennsylvania,3432.0,41.0,0.0,0.0,587.0
20,2020-03-30,Pennsylvania,4155.0,50.0,0.0,0.0,723.0
0,2020-03-07,"Pierce County, WA",1.0,0.0,0.0,0.0,1.0
1,2020-03-08,"Pierce County, WA",4.0,0.0,0.0,0.0,3.0
2,2020-03-09,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
3,2020-03-10,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
4,2020-03-11,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
5,2020-03-12,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
6,2020-03-13,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
7,2020-03-14,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
8,2020-03-15,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
9,2020-03-16,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
10,2020-03-17,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
11,2020-03-18,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
12,2020-03-19,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
13,2020-03-20,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
14,2020-03-21,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
15,2020-03-22,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
16,2020-03-23,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
17,2020-03-24,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
18,2020-03-25,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
19,2020-03-26,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
20,2020-03-27,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
21,2020-03-28,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
22,2020-03-29,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
23,2020-03-30,"Pierce County, WA",4.0,0.0,0.0,0.0,0.0
0,2020-03-07,"Pinal County, AZ",2.0,0.0,0.0,0.0,2.0
1,2020-03-08,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
2,2020-03-09,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
3,2020-03-10,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
4,2020-03-11,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
5,2020-03-12,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
6,2020-03-13,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
7,2020-03-14,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
8,2020-03-15,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
9,2020-03-16,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
10,2020-03-17,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
11,2020-03-18,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
12,2020-03-19,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
13,2020-03-20,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
14,2020-03-21,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
15,2020-03-22,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
16,2020-03-23,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
17,2020-03-24,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
18,2020-03-25,"Pinal County, AZ",2.0,0.0,0.0,0.0,0.0
